USerID,TripID,Start Date Time,End Date Time,Trip Duration,Trip Run Time,"Average 
Speed
(Km/h)","Distance Covered
(Km)","Traffic Signal Violations
","Speed Violations
(in hours)","Keep Safe distance violations
(in hours)","Frequent lane change events
(count)"
UA000014,UA0000141536690805981,09/11/2018 18:33,09/11/2018 21:39,3.1,2.3,94.8,218.1,0,0.9,0.6,20
UA000018,UA0000181531575131988,07/14/2018 13:32,07/14/2018 14:08,0.6,0.6,92.4,55.5,2,0.1,0,1
UA000011,UA0000111529149732668,06/16/2018 11:48,06/16/2018 15:24,3.6,2.3,106.8,245.7,3,1.1,0.7,6
UA000011,UA0000111547884858692,01/19/2019 08:00,01/19/2019 10:54,2.9,2.5,94.8,237,2,0.2,0.4,16
UA000013,UA0000131523273002094,04/09/2018 11:23,04/09/2018 13:05,1.7,1.4,108,151.2,2,0.6,0.4,10
UA000012,UA0000121536313373890,09/07/2018 09:42,09/07/2018 10:36,0.9,0.8,85.2,68.2,3,0.3,0,10
UA000016,UA0000161526665007402,05/18/2018 17:36,05/18/2018 19:06,1.5,1.3,100.8,131.1,4,0.1,0.4,17
UA000011,UA0000111543127237184,11/25/2018 06:27,11/25/2018 06:57,0.5,0.5,96,48,1,0.1,0,6
UA000016,UA0000161519168247810,02/20/2018 23:10,02/21/2018 00:22,1.2,0.9,99.6,89.7,3,0.4,0.1,14
UA000018,UA0000181520979470190,03/13/2018 22:17,03/14/2018 00:35,2.3,1.5,100.8,151.2,2,0.1,0.3,9
UA000020,UA0000201525157005571,05/01/2018 06:43,05/01/2018 07:37,0.9,0.7,86.4,60.5,3,0.3,0.2,16
UA000013,UA0000131528249608153,06/06/2018 01:46,06/06/2018 03:04,1.3,0.9,103.2,92.9,2,0.3,0.3,16
UA000017,UA0000171520950295518,03/13/2018 14:11,03/13/2018 15:17,1.1,0.7,84,58.8,2,0.3,0,11
UA000016,UA0000161521904426325,03/24/2018 15:13,03/24/2018 17:37,2.4,2.1,86.4,181.5,3,0.3,0.6,2
UA000010,UA0000101521942140481,03/25/2018 01:42,03/25/2018 03:00,1.3,0.8,94.8,75.9,2,0.4,0.1,7
UA000018,UA0000181517718993192,02/04/2018 04:36,02/04/2018 08:06,3.5,2.5,106.8,267,1,0,0.7,3
UA000017,UA0000171516689798634,01/23/2018 06:43,01/23/2018 08:01,1.3,0.9,79.2,71.3,0,0,0.2,8
UA000011,UA0000111516938539434,01/26/2018 03:48,01/26/2018 06:42,2.9,2.6,85.2,221.6,4,1.1,0.6,5
UA000019,UA0000191519417343598,02/23/2018 20:22,02/23/2018 20:28,0.1,0.1,98.4,9.9,3,0,0,13
UA000015,UA0000151539859405769,10/18/2018 10:43,10/18/2018 11:19,0.6,0.5,72,36,1,0.2,0.2,8
UA000017,UA0000171548659204206,01/28/2019 07:06,01/28/2019 08:18,1.2,1,90,90,2,0.1,0.2,11
UA000010,UA0000101526804546918,05/20/2018 08:22,05/20/2018 08:40,0.3,0.3,93.6,28.1,3,0.1,0.1,19
UA000014,UA0000141539435663784,10/13/2018 13:01,10/13/2018 13:49,0.8,0.5,108,54,1,0.2,0.2,10
UA000011,UA0000111540359670545,10/24/2018 05:41,10/24/2018 09:05,3.4,3.1,99.6,308.8,1,0.7,0.5,1
UA000015,UA0000151526376949638,05/15/2018 09:35,05/15/2018 13:05,3.5,2.7,104.4,281.9,3,1.1,0.3,6
UA000012,UA0000121525866317295,05/09/2018 11:45,05/09/2018 12:27,0.7,0.5,103.2,51.6,2,0.1,0,1
UA000013,UA0000131528434122784,06/08/2018 05:02,06/08/2018 06:56,1.9,1.2,85.2,102.3,2,0.3,0.2,3
UA000013,UA0000131526609350907,05/18/2018 02:09,05/18/2018 02:33,0.4,0.4,84,33.6,3,0.1,0,9
UA000016,UA0000161518731907920,02/15/2018 21:58,02/15/2018 22:04,0.1,0.1,99.6,10,3,0,0,13
UA000019,UA0000191534832449458,08/21/2018 06:20,08/21/2018 07:32,1.2,0.8,74.4,59.6,3,0,0.1,6
UA000013,UA0000131547113060330,01/10/2019 09:37,01/10/2019 11:25,1.8,1.6,96,153.6,2,0.6,0,1
UA000015,UA0000151532679320387,07/27/2018 08:15,07/27/2018 10:45,2.5,1.8,74.4,134,4,0.1,0.4,3
UA000013,UA0000131524419420575,04/22/2018 17:50,04/22/2018 20:14,2.4,1.7,74.4,126.5,1,0.8,0.2,20
UA000019,UA0000191549556327225,02/07/2019 16:18,02/07/2019 18:18,2,1.3,93.6,121.7,0,0.5,0.1,5
UA000015,UA0000151543147232527,11/25/2018 12:00,11/25/2018 13:54,1.9,1.6,85.2,136.4,3,0.4,0.1,17
UA000012,UA0000121520769657491,03/11/2018 12:00,03/11/2018 14:06,2.1,1.6,108,172.8,3,0.5,0.4,8
UA000011,UA0000111524541449112,04/24/2018 03:44,04/24/2018 05:44,2,1.5,97.2,145.8,1,0.7,0.1,19
UA000010,UA0000101533417464360,08/04/2018 21:17,08/04/2018 23:29,2.2,1.9,82.8,157.4,2,0.7,0.1,5
UA000017,UA0000171534636305289,08/18/2018 23:51,08/19/2018 00:33,0.7,0.7,87.6,61.4,1,0.3,0.1,11
UA000020,UA0000201528177497632,06/05/2018 05:44,06/05/2018 07:26,1.7,1.3,78,101.4,3,0.2,0.3,14
UA000017,UA0000171520236222385,03/05/2018 07:50,03/05/2018 11:08,3.3,3,102,306,0,0.7,0.7,6
UA000015,UA0000151534346548622,08/15/2018 15:22,08/15/2018 17:22,2,1.7,72,122.4,1,0.1,0,11
UA000014,UA0000141547279102601,01/12/2019 07:45,01/12/2019 10:09,2.4,1.8,104.4,188,3,0.5,0.2,16
UA000016,UA0000161536074809910,09/04/2018 15:26,09/04/2018 18:50,3.4,2.1,106.8,224.3,1,0.9,0.1,13
UA000012,UA0000121528945705654,06/14/2018 03:08,06/14/2018 05:02,1.9,1.3,97.2,126.4,0,0.2,0.2,11
UA000011,UA0000111534414121385,08/16/2018 10:08,08/16/2018 13:44,3.6,2.3,93.6,215.3,0,0.1,0.5,5
UA000010,UA0000101551255104811,02/27/2019 08:11,02/27/2019 11:29,3.3,2.9,79.2,229.7,1,0.8,0.6,8
UA000019,UA0000191521768012690,03/23/2018 01:20,03/23/2018 05:08,3.8,3,98.4,295.2,3,0.8,0.3,18
UA000016,UA0000161529086751181,06/15/2018 18:19,06/15/2018 19:31,1.2,0.9,79.2,71.3,1,0.3,0,7
UA000011,UA0000111546738791002,01/06/2019 01:39,01/06/2019 04:33,2.9,2.5,102,255,0,0.1,0.1,18
UA000015,UA0000151543993595242,12/05/2018 07:06,12/05/2018 08:54,1.8,1.4,80.4,112.6,1,0.4,0.4,12
UA000013,UA0000131541588477294,11/07/2018 11:01,11/07/2018 12:49,1.8,1.5,90,135,1,0.6,0.1,9
UA000017,UA0000171539931084632,10/19/2018 06:38,10/19/2018 06:56,0.3,0.3,93.6,28.1,0,0,0.1,8
UA000016,UA0000161535206892296,08/25/2018 14:21,08/25/2018 15:27,1.1,0.9,72,64.8,3,0.2,0.2,17
UA000018,UA0000181547179362653,01/11/2019 04:02,01/11/2019 05:20,1.3,1.1,82.8,91.1,0,0.2,0.3,9
UA000019,UA0000191543264085620,11/26/2018 20:28,11/26/2018 20:34,0.1,0.1,84,8.4,3,0,0,14
UA000016,UA0000161526228289844,05/13/2018 16:18,05/13/2018 17:42,1.4,1.3,106.8,138.9,4,0.2,0,2
UA000011,UA0000111521608460805,03/21/2018 05:01,03/21/2018 05:19,0.3,0.3,72,21.6,2,0,0,8
UA000010,UA0000101515267922332,01/06/2018 19:45,01/06/2018 21:51,2.1,1.9,82.8,157.4,1,0.9,0.1,16
UA000019,UA0000191525529944104,05/05/2018 14:19,05/05/2018 16:19,2,1.7,81.6,138.8,3,0.6,0.2,20
UA000016,UA0000161520966173406,03/13/2018 18:36,03/13/2018 20:18,1.7,1.1,102,112.2,2,0.2,0.1,11
UA000012,UA0000121536777880337,09/12/2018 18:44,09/12/2018 20:26,1.7,1.1,74.4,81.9,4,0.1,0.2,9
UA000018,UA0000181542852076661,11/22/2018 02:01,11/22/2018 04:31,2.5,1.7,75.6,128.6,0,0.1,0.1,14
UA000017,UA0000171526037455682,05/11/2018 11:17,05/11/2018 14:17,3,2.1,72,151.2,3,0.9,0.3,9
UA000015,UA0000151547888524152,01/19/2019 09:02,01/19/2019 10:38,1.6,1.5,98.4,147.6,2,0.3,0.2,11
UA000019,UA0000191517181800123,01/28/2018 23:23,01/29/2018 02:53,3.5,3.1,105.6,327.4,1,1.2,1,2
UA000017,UA0000171535296333661,08/26/2018 15:12,08/26/2018 15:36,0.4,0.3,88.8,26.7,2,0.1,0,20
UA000013,UA0000131531634316321,07/15/2018 05:58,07/15/2018 07:10,1.2,0.9,92.4,83.2,2,0.4,0.1,13
UA000020,UA0000201524346075308,04/21/2018 21:27,04/22/2018 00:51,3.4,2.9,97.2,281.9,0,0,0.8,17
UA000018,UA0000181521648049718,03/21/2018 16:00,03/21/2018 18:00,2,1.8,87.6,157.7,2,0.9,0.3,12
UA000018,UA0000181540190088940,10/22/2018 06:34,10/22/2018 06:40,0.1,0.1,86.4,8.7,3,0,0,8
UA000014,UA0000141534203972580,08/13/2018 23:46,08/14/2018 01:52,2.1,1.9,82.8,157.4,2,0.5,0.1,16
UA000019,UA0000191525226975660,05/02/2018 02:09,05/02/2018 05:57,3.8,2.6,75.6,196.6,0,0.5,0.9,10
UA000020,UA0000201530215615480,06/28/2018 19:53,06/28/2018 21:05,1.2,0.8,93.6,74.9,3,0.1,0.2,8
UA000012,UA0000121546910084738,01/08/2019 01:14,01/08/2019 02:08,0.9,0.7,104.4,73.1,2,0.3,0,18
UA000011,UA0000111531071132614,07/08/2018 17:32,07/08/2018 20:56,3.4,2.6,106.8,277.7,0,0.7,0.3,2
UA000017,UA0000171540727936075,10/28/2018 11:58,10/28/2018 12:40,0.7,0.6,81.6,49,2,0.2,0.1,19
UA000015,UA0000151538639666129,10/04/2018 07:54,10/04/2018 10:24,2.5,1.8,91.2,164.2,4,0.1,0.4,9
UA000012,UA0000121544695409080,12/13/2018 10:03,12/13/2018 10:15,0.2,0.2,85.2,17.1,1,0,0.1,4
UA000014,UA0000141519594856692,02/25/2018 21:40,02/25/2018 22:40,1,0.9,96,86.4,4,0.1,0,1
UA000018,UA0000181548817228198,01/30/2019 03:00,01/30/2019 04:06,1.1,1,94.8,94.8,1,0.2,0.1,18
UA000020,UA0000201519137969779,02/20/2018 14:46,02/20/2018 17:46,3,2.6,108,280.8,3,0.9,0.3,15
UA000016,UA0000161527351558291,05/26/2018 16:19,05/26/2018 17:25,1.1,0.8,87.6,70.1,4,0.4,0.1,7
UA000011,UA0000111546964619161,01/08/2019 16:23,01/08/2019 18:35,2.2,1.6,87.6,140.2,3,0.4,0.1,10
UA000013,UA0000131548407591248,01/25/2019 09:13,01/25/2019 10:43,1.5,1.1,92.4,101.7,3,0.1,0.1,13
UA000019,UA0000191541789254865,11/09/2018 18:47,11/09/2018 21:41,2.9,2.6,81.6,212.2,2,0.7,0.2,1
UA000012,UA0000121535829151608,09/01/2018 19:12,09/01/2018 22:06,2.9,2.4,87.6,210.3,0,0.6,0.1,10
UA000015,UA0000151539776710037,10/17/2018 11:45,10/17/2018 15:33,3.8,2.7,75.6,204.2,2,0.2,0.8,17
UA000018,UA0000181538094984046,09/28/2018 00:36,09/28/2018 03:24,2.8,2.1,86.4,181.5,0,0.7,0.2,4
UA000015,UA0000151528080165113,06/04/2018 02:42,06/04/2018 06:36,3.9,3.2,85.2,272.7,1,1,0.5,5
UA000020,UA0000201515424818079,01/08/2018 15:20,01/08/2018 16:14,0.9,0.6,73.2,44,0,0.1,0.1,3
UA000012,UA0000121518467867866,02/12/2018 20:37,02/12/2018 22:01,1.4,0.9,105.6,95.1,1,0.3,0.1,14
UA000020,UA0000201520196333391,03/04/2018 20:45,03/04/2018 21:45,1,0.8,87.6,70.1,2,0.2,0.1,4
UA000016,UA0000161519536648266,02/25/2018 05:30,02/25/2018 07:36,2.1,1.9,98.4,187,3,0.7,0.5,4
UA000017,UA0000171541834874239,11/10/2018 07:27,11/10/2018 08:45,1.3,0.9,73.2,65.9,3,0.3,0.3,8
UA000014,UA0000141520692077327,03/10/2018 14:27,03/10/2018 16:09,1.7,1.2,102,122.4,1,0.3,0.3,19
UA000016,UA0000161535141409922,08/24/2018 20:10,08/24/2018 22:34,2.4,1.7,98.4,167.3,0,0.5,0.2,9
UA000017,UA0000171549455441666,02/06/2019 12:17,02/06/2019 15:05,2.8,2.2,96,211.2,3,0.8,0.3,7
UA000012,UA0000121545077173829,12/17/2018 20:06,12/17/2018 23:00,2.9,1.9,108,205.2,3,0.6,0.2,7
UA000010,UA0000101551623622718,03/03/2019 14:33,03/03/2019 17:57,3.4,3.1,84,260.4,3,0.2,0.4,19
UA000016,UA0000161549012188659,02/01/2019 09:09,02/01/2019 11:09,2,1.5,94.8,142.2,2,0.4,0.2,7
UA000015,UA0000151529971384201,06/26/2018 00:03,06/26/2018 04:03,4,2.4,105.6,253.5,0,1.2,0.4,17
UA000019,UA0000191518205265635,02/09/2018 19:41,02/09/2018 19:59,0.3,0.3,97.2,29.2,2,0.1,0.1,19
UA000016,UA0000161521021535905,03/14/2018 09:58,03/14/2018 13:28,3.5,2.7,106.8,288.4,2,0.5,0.5,2
UA000019,UA0000191535668957708,08/30/2018 22:42,08/31/2018 01:24,2.7,2.2,106.8,235,1,0.4,0.4,20
UA000014,UA0000141537923407701,09/26/2018 00:56,09/26/2018 02:50,1.9,1.4,97.2,136.1,2,0.5,0.2,6
UA000016,UA0000161527872185565,06/01/2018 16:56,06/01/2018 17:20,0.4,0.4,96,38.4,4,0.2,0,16
UA000017,UA0000171521820462869,03/23/2018 15:54,03/23/2018 16:12,0.3,0.3,72,21.6,4,0,0,10
UA000013,UA0000131520694045860,03/10/2018 15:00,03/10/2018 18:24,3.4,2.6,78,202.8,3,0.6,0.8,9
UA000010,UA0000101544874663452,12/15/2018 11:51,12/15/2018 13:21,1.5,1.1,94.8,104.3,1,0.1,0.1,1
UA000012,UA0000121549193441315,02/03/2019 11:30,02/03/2019 12:24,0.9,0.7,98.4,68.9,3,0.2,0.1,14
UA000018,UA0000181520530373075,03/08/2018 17:32,03/08/2018 19:32,2,1.4,73.2,102.5,1,0.6,0.4,9
UA000015,UA0000151531594213087,07/14/2018 18:50,07/14/2018 22:08,3.3,2.8,105.6,295.7,2,1.1,0.3,10
UA000020,UA0000201526781697553,05/20/2018 02:01,05/20/2018 02:37,0.6,0.5,86.4,43.2,0,0.1,0.1,13
UA000020,UA0000201522083835268,03/26/2018 17:03,03/26/2018 18:27,1.4,1.3,87.6,113.9,3,0.2,0.2,11
UA000014,UA0000141543318489452,11/27/2018 11:34,11/27/2018 14:58,3.4,2.2,100.8,221.8,1,0.6,0.1,17
UA000010,UA0000101520613241555,03/09/2018 16:34,03/09/2018 19:28,2.9,2.5,108,270,4,0.3,0.2,12
UA000018,UA0000181529143113127,06/16/2018 09:58,06/16/2018 12:52,2.9,2.3,74.4,171.2,4,0.6,0.6,6
UA000016,UA0000161521345769397,03/18/2018 04:02,03/18/2018 05:14,1.2,1.1,85.2,93.8,1,0.1,0.2,8
UA000018,UA0000181529465070392,06/20/2018 03:24,06/20/2018 07:00,3.6,2.7,86.4,233.3,4,0.1,0.4,5
UA000012,UA0000121548022466642,01/20/2019 22:14,01/21/2019 02:02,3.8,3.2,78,249.6,2,1.4,0.8,15
UA000014,UA0000141541039324250,11/01/2018 02:28,11/01/2018 06:22,3.9,2.8,87.6,245.3,0,1,0.5,4
UA000015,UA0000151524702471005,04/26/2018 00:27,04/26/2018 04:27,4,3.2,80.4,257.3,2,0.7,0.9,7
UA000020,UA0000201551651655059,03/03/2019 22:20,03/04/2019 01:50,3.5,2.6,72,187.2,1,0.5,0.1,5
UA000015,UA0000151519017012929,02/19/2018 05:10,02/19/2018 06:28,1.3,0.9,94.8,85.4,1,0.3,0.2,5
UA000011,UA0000111543337573132,11/27/2018 16:52,11/27/2018 19:28,2.6,2,106.8,213.6,3,0.2,0.1,14
UA000013,UA0000131532411673020,07/24/2018 05:54,07/24/2018 09:12,3.3,2.7,97.2,262.5,1,1.1,0.7,16
UA000012,UA0000121524620369630,04/25/2018 01:39,04/25/2018 04:33,2.9,1.9,92.4,175.6,3,0,0.1,14
UA000011,UA0000111517424648262,01/31/2018 18:50,01/31/2018 22:08,3.3,2.1,99.6,209.2,1,1,0.2,13
UA000016,UA0000161538614215647,10/04/2018 00:50,10/04/2018 02:26,1.6,1.2,75.6,90.8,1,0.5,0.1,15
UA000016,UA0000161538203896029,09/29/2018 06:51,09/29/2018 08:51,2,1.4,79.2,110.9,3,0.1,0,3
UA000010,UA0000101536537615452,09/10/2018 00:00,09/10/2018 03:36,3.6,2.4,91.2,218.9,3,0.2,0.7,3
UA000016,UA0000161528668702621,06/10/2018 22:11,06/11/2018 00:59,2.8,2.1,82.8,173.9,3,0.5,0.7,15
UA000015,UA0000151538013552441,09/27/2018 01:59,09/27/2018 02:11,0.2,0.2,85.2,17.1,3,0.1,0.1,9
UA000015,UA0000151529869271547,06/24/2018 19:41,06/24/2018 21:59,2.3,2,81.6,163.2,1,0.7,0.5,4
UA000012,UA0000121517930484083,02/06/2018 15:21,02/06/2018 15:57,0.6,0.5,76.8,38.4,4,0,0.1,9
UA000012,UA0000121534954586956,08/22/2018 16:16,08/22/2018 17:10,0.9,0.7,91.2,63.9,2,0.2,0.2,16
UA000020,UA0000201515425660158,01/08/2018 15:34,01/08/2018 16:10,0.6,0.6,78,46.8,0,0.1,0,6
UA000010,UA0000101534404869632,08/16/2018 07:34,08/16/2018 10:22,2.8,1.7,91.2,155.1,0,0.4,0.5,5
UA000010,UA0000101538902466555,10/07/2018 08:54,10/07/2018 12:48,3.9,3.3,88.8,293.1,1,0.9,0.4,11
UA000014,UA0000141527905341440,06/02/2018 02:09,06/02/2018 05:09,3,2.5,91.2,228,2,0.7,0.3,5
UA000016,UA0000161520032807010,03/02/2018 23:20,03/03/2018 00:08,0.8,0.6,105.6,63.4,1,0.2,0.2,1
UA000014,UA0000141530698921619,07/04/2018 10:08,07/04/2018 11:08,1,0.8,104.4,83.6,3,0.4,0.1,2
UA000018,UA0000181517377720572,01/31/2018 05:48,01/31/2018 09:12,3.4,2.3,92.4,212.6,2,0.2,0.3,2
UA000020,UA0000201544012575726,12/05/2018 12:22,12/05/2018 12:34,0.2,0.2,99.6,20,3,0,0,18
UA000017,UA0000171541657153757,11/08/2018 06:05,11/08/2018 07:11,1.1,0.7,93.6,65.6,3,0.3,0.2,4
UA000018,UA0000181532967893164,07/30/2018 16:24,07/30/2018 19:12,2.8,2.4,87.6,210.3,3,0.3,0.6,14
UA000019,UA0000191520191703259,03/04/2018 19:28,03/04/2018 19:40,0.2,0.2,88.8,17.8,4,0,0,8
UA000013,UA0000131547031839712,01/09/2019 11:04,01/09/2019 13:28,2.4,1.7,88.8,151,1,0.1,0.3,11
UA000018,UA0000181521937062942,03/25/2018 00:17,03/25/2018 02:29,2.2,1.6,74.4,119.1,4,0.3,0,16
UA000017,UA0000171532277686382,07/22/2018 16:41,07/22/2018 18:35,1.9,1.5,97.2,145.8,2,0.1,0,9
UA000018,UA0000181531311810342,07/11/2018 12:23,07/11/2018 16:05,3.7,2.4,104.4,250.6,3,0.9,0.3,19
UA000020,UA0000201538566786954,10/03/2018 11:39,10/03/2018 11:51,0.2,0.2,106.8,21.4,2,0,0.1,4
UA000016,UA0000161542873474927,11/22/2018 07:57,11/22/2018 08:51,0.9,0.6,82.8,49.7,4,0.2,0.2,14
UA000015,UA0000151542751460473,11/20/2018 22:04,11/21/2018 01:46,3.7,3.1,96,297.6,2,0.1,0.2,4
UA000012,UA0000121529515307452,06/20/2018 17:21,06/20/2018 18:09,0.8,0.7,91.2,63.9,2,0.1,0.2,0
UA000018,UA0000181514833762669,01/01/2018 19:09,01/01/2018 21:33,2.4,1.6,80.4,128.7,4,0.2,0.1,18
UA000018,UA0000181523024029295,04/06/2018 14:13,04/06/2018 14:19,0.1,0.1,92.4,9.3,1,0,0,5
UA000013,UA0000131549877978642,02/11/2019 09:39,02/11/2019 09:57,0.3,0.3,96,28.8,2,0,0.1,13
UA000013,UA0000131531344680252,07/11/2018 21:31,07/12/2018 01:31,4,2.9,85.2,247.1,3,1.1,0.8,18
UA000016,UA0000161518623925786,02/14/2018 15:58,02/14/2018 19:52,3.9,2.8,102,285.6,1,0.7,0.4,2
UA000012,UA0000121529715544640,06/23/2018 00:59,06/23/2018 04:35,3.6,3.3,97.2,320.8,3,1,0.8,9
UA000018,UA0000181532560136125,07/25/2018 23:08,07/26/2018 02:38,3.5,3,96,288,1,0.3,0.1,4
UA000018,UA0000181534552293586,08/18/2018 00:31,08/18/2018 02:37,2.1,1.6,84,134.4,1,0.7,0.5,17
UA000018,UA0000181546403491035,01/02/2019 04:31,01/02/2019 07:19,2.8,2.4,103.2,247.7,0,0.9,0.2,7
UA000010,UA0000101515816866337,01/13/2018 04:14,01/13/2018 04:32,0.3,0.3,104.4,31.4,1,0.1,0,7
UA000018,UA0000181516315109777,01/18/2018 22:38,01/19/2018 01:02,2.4,2.2,96,211.2,1,0.6,0.2,4
UA000020,UA0000201516112431672,01/16/2018 14:20,01/16/2018 17:02,2.7,2.2,100.8,221.8,2,0.6,0.6,8
UA000011,UA0000111545199716714,12/19/2018 06:08,12/19/2018 10:02,3.9,2.4,108,259.2,2,0.9,0.2,13
UA000020,UA0000201522460406179,03/31/2018 01:40,03/31/2018 01:58,0.3,0.3,96,28.8,3,0.1,0.1,15
UA000015,UA0000151550296627267,02/16/2019 05:57,02/16/2019 06:51,0.9,0.9,100.8,90.8,2,0.1,0.1,9
UA000014,UA0000141545474873620,12/22/2018 10:34,12/22/2018 11:52,1.3,1,82.8,82.8,1,0.3,0.1,14
UA000015,UA0000151524285227843,04/21/2018 04:33,04/21/2018 08:33,4,2.9,97.2,281.9,4,1.1,0.9,3
UA000012,UA0000121551701754014,03/04/2019 12:15,03/04/2019 13:33,1.3,1,96,96,0,0.5,0.2,13
UA000011,UA0000111548300392000,01/24/2019 03:26,01/24/2019 03:32,0.1,0.1,88.8,8.9,4,0,0,6
UA000017,UA0000171519162256973,02/20/2018 21:30,02/20/2018 23:30,2,1.7,86.4,146.9,4,0.6,0.3,7
UA000010,UA0000101545000835889,12/16/2018 22:53,12/16/2018 23:47,0.9,0.8,78,62.4,2,0.3,0,15
UA000016,UA0000161521440557478,03/19/2018 06:22,03/19/2018 07:04,0.7,0.6,96,57.6,3,0.3,0.1,19
UA000018,UA0000181529496685021,06/20/2018 12:11,06/20/2018 14:17,2.1,1.9,80.4,152.8,1,0.5,0.2,5
UA000018,UA0000181516966456993,01/26/2018 11:34,01/26/2018 12:04,0.5,0.4,73.2,29.3,2,0.2,0.1,17
UA000010,UA0000101548362797954,01/24/2019 20:46,01/25/2019 00:16,3.5,2.5,82.8,207,2,0.2,0.7,1
UA000013,UA0000131549109203475,02/02/2019 12:06,02/02/2019 15:18,3.2,2.4,74.4,178.6,2,1,0.5,1
UA000016,UA0000161534651467752,08/19/2018 04:04,08/19/2018 05:34,1.5,1.4,92.4,129.4,2,0.4,0.1,5
UA000016,UA0000161543770832833,12/02/2018 17:13,12/02/2018 20:01,2.8,1.9,85.2,161.9,2,0,0.2,14
UA000016,UA0000161535991793223,09/03/2018 16:23,09/03/2018 18:05,1.7,1.4,85.2,119.3,2,0,0.3,1
UA000011,UA0000111550664174258,02/20/2019 12:02,02/20/2019 14:08,2.1,1.5,84,126,3,0.5,0.3,11
UA000011,UA0000111532947452748,07/30/2018 10:44,07/30/2018 11:32,0.8,0.7,81.6,57.2,4,0.2,0.1,17
UA000015,UA0000151535102471890,08/24/2018 09:21,08/24/2018 12:27,3.1,2.6,82.8,215.3,1,1,0.8,18
UA000019,UA0000191521107646205,03/15/2018 09:54,03/15/2018 11:12,1.3,0.9,90,81,4,0.2,0.1,11
UA000011,UA0000111548534280557,01/26/2019 20:24,01/26/2019 21:24,1,0.9,100.8,90.8,1,0.4,0.1,17
UA000017,UA0000171527616711524,05/29/2018 17:58,05/29/2018 20:28,2.5,1.9,90,171,0,0.6,0.1,5
UA000018,UA0000181542999583706,11/23/2018 18:59,11/23/2018 22:23,3.4,2.8,88.8,248.7,2,1.3,0.8,1
UA000018,UA0000181544449446538,12/10/2018 13:44,12/10/2018 16:14,2.5,2,72,144,1,0.6,0.1,12
UA000010,UA0000101545555535735,12/23/2018 08:58,12/23/2018 12:22,3.4,2.8,103.2,289,0,1.1,0.8,1
UA000010,UA0000101529633145617,06/22/2018 02:05,06/22/2018 02:23,0.3,0.2,108,21.6,2,0.1,0,7
UA000012,UA0000121543641100018,12/01/2018 05:11,12/01/2018 08:17,3.1,2.5,76.8,192,2,0.3,0.7,8
UA000015,UA0000151538976984714,10/08/2018 05:36,10/08/2018 07:30,1.9,1.4,79.2,110.9,1,0.6,0.3,16
UA000020,UA0000201533942208659,08/10/2018 23:03,08/11/2018 02:03,3,2.6,82.8,215.3,2,0.8,0.6,7
UA000020,UA0000201549821038451,02/10/2019 17:50,02/10/2019 19:20,1.5,1.2,72,86.4,0,0.5,0.1,2
UA000013,UA0000131545896036165,12/27/2018 07:33,12/27/2018 10:27,2.9,2.5,97.2,243,3,0.6,0.7,4
UA000010,UA0000101520419596048,03/07/2018 10:46,03/07/2018 12:10,1.4,0.9,103.2,92.9,3,0.4,0.2,6
UA000012,UA0000121539206605518,10/10/2018 21:23,10/10/2018 22:59,1.6,1.5,72,108,4,0.1,0.1,19
UA000016,UA0000161549820336611,02/10/2019 17:38,02/10/2019 19:02,1.4,1.3,76.8,99.9,3,0.6,0.1,19
UA000018,UA0000181521730616234,03/22/2018 14:56,03/22/2018 17:38,2.7,2.4,76.8,184.4,1,0.1,0.1,11
UA000019,UA0000191538029468490,09/27/2018 06:24,09/27/2018 07:36,1.2,0.9,85.2,76.7,4,0.2,0.1,2
UA000015,UA0000151524929558047,04/28/2018 15:32,04/28/2018 19:14,3.7,3.4,94.8,322.4,2,0.1,0,13
UA000013,UA0000131531879329661,07/18/2018 02:02,07/18/2018 05:08,3.1,2.7,105.6,285.2,4,0.8,0.1,8
UA000017,UA0000171544378373371,12/09/2018 17:59,12/09/2018 18:47,0.8,0.7,108,75.6,2,0.1,0.1,5
UA000012,UA0000121547530736079,01/15/2019 05:38,01/15/2019 07:56,2.3,1.6,100.8,161.3,3,0.7,0.3,0
UA000014,UA0000141533827286982,08/09/2018 15:08,08/09/2018 18:20,3.2,2.4,94.8,227.6,2,0.5,0.2,19
UA000015,UA0000151515846369868,01/13/2018 12:26,01/13/2018 13:56,1.5,0.9,93.6,84.3,0,0.3,0.3,17
UA000016,UA0000161542849602877,11/22/2018 01:20,11/22/2018 04:38,3.3,2.3,80.4,185,0,0.5,0.1,18
UA000013,UA0000131530285374843,06/29/2018 15:16,06/29/2018 15:46,0.5,0.5,90,45,2,0.2,0.1,14
UA000017,UA0000171522371532555,03/30/2018 00:58,03/30/2018 01:10,0.2,0.2,108,21.6,3,0.1,0,11
UA000014,UA0000141518631564943,02/14/2018 18:06,02/14/2018 21:42,3.6,2.4,80.4,193,0,0.1,0.2,9
UA000020,UA0000201516418126613,01/20/2018 03:15,01/20/2018 05:09,1.9,1.2,76.8,92.2,2,0.4,0.3,15
UA000019,UA0000191526027282733,05/11/2018 08:28,05/11/2018 11:58,3.5,2.6,87.6,227.8,4,0.2,0.4,14
UA000010,UA0000101550291882709,02/16/2019 04:38,02/16/2019 06:56,2.3,1.6,106.8,170.9,0,0.1,0.2,14
UA000015,UA0000151546306963456,01/01/2019 01:42,01/01/2019 04:06,2.4,1.7,80.4,136.7,1,0.1,0.1,11
